,Unnamed: 0,ItemId,PromptId,Score1,AnswerText
10,248,8_20201,8,0,"პოლი შეუზღუდავი იყო, რაც ის იპოვდა ლინდერის შესახებ. ის აღმოაჩინეს, რომ ლინდერი იყო ახალი კაცი, რომელიც გაიმარჯვდა 400 მეტრის სარეცხი და შეხვდა სტრუქტურები."
11,2018,8_21971,8,0,Paul არის რბილი წერილი და მიიღებს დახმარება Mr. Leonard.
12,1992,8_21945,8,0,"Paul არ იცის არაფერი მას შესახებ და უბრალოდ ფიქრობდა, რომ ის მხოლოდ მამაკაცის პლაჟში. როდესაც ლინდერი პოლს იღებს პოსტი დღეს, ის იპოვებს, რომ ლინდერი მიყვარს და ის გსურთ დაეხმაროს. ის ცდილობდა, თუ როგორ ლინარდ გთხოვთ მისი სახელი, რომ პირველი დღე, მას შემდეგ, რაც იმიტომ, რომ მისი პოსტი 2 კვირის განმავლობაში. ის აღმოჩნდა, რომ მე. Leonard რეიტინგები იყო ცუდი და ის არ გააკეთა ეს მიერ collage. ეს არის ის მიზეზი, რომ მრგვალი Leonard ძალიან სასიამოვნო, რომ პოლ მიიღოს მისი რეიტინგები და შეუერთდება რაღაც."
13,1242,8_21195,8,0,"ლინარდ არის მშვიდველი ადამიანი და არ განიხილებს თავს ან მისი წინასწარ ისტორიაში. Track Coach გთავაზობთ Paul ვებ-გვერდს, რათა ეწვევა Mr. Leonard. Paul იპოვებს, რომ მინი Leonard იყო ეროვნული 400 მეტრი ძვირადღირების კამპანია, როგორც კოლექცია. Paul გსურთ იცოდეთ, რატომ არ გაგრძელებს კოლეჯის განმავლობაში, მაგრამ მაშინ ის იპოვებს, რომ მრგვალი Leonard არ იცის, თუ როგორ უნდა წაიკითხოთ, რომ კარგად, და დაშორდა კოლეჯის."
14,1592,8_21545,8,0,"ეს იმიტომ, რომ მას სარგებლობენ. მე ვიცი, რომ ეს არის, რადგან ტექსტი ამბობს.""სამთავრობდა, რომ ეს არის ერთ-ერთი ყველაზე ძვირადღირებული კურსი, რომელიც იღებს 400 მეტრიანი ძვირადღირება."""
15,2249,8_22202,8,0,"მან განაცხადა, რომ ის არის კარგი სპორტი, მაგრამ არ არის კარგი სტუდენტი. მას უძრავი მისი მეგობრები, რომ მიიღოს მას მეშვეობით, მაგრამ მუშაობა ყოველთვის ძალიან რთული მას. ის დასრულდა loosin gthis სტუდენტაცია და flunked out. არ არსებობს სკოლა, რომელიც არ გსურთ წაიკითხოს."
16,1810,8_21763,8,0,"ლინარდს არ შეუძლიათ წაიკითხოთ კლასიკაში, მაგრამ სპორტში კარგი იყო. Paul არ შეუძლიათ წაიკითხოთ და ის არ იყო ძალიან კარგი სპორტს."
17,1086,8_21039,8,0,"Paul სარგებლობენ ინფორმაცია, რადგან ეს არის ინფორმაცია, რომ ის არ გაქვთ მისი სასწავლო, თუ ის არ მოითხოვს"
18,1845,8_21798,8,0,"მას შემდეგ, რაც პოლ იპოვებს, რომ მინი ლინდერი იყო track star, პოლ დაინტერესებს მინი ლინდერი ეფექტებს.  ეს იმიტომ, რომ 35-44 პარტნიორები, როდესაც პოლი კითხვებს მინი Leonard მისი კოლეჯის ცხოვრებაში და რატომ ის არ იყო დიდი."
19,3,8_19956,8,0,"პოლ მონაცემები, რომ პოლ მიიღებს პოსტი Leonard არის, რომ ის იყო სალონში მონიტორინგი, როდესაც პოსტი ეწვიოს საშუალო სკოლაში. ის ამბობს პოსტი, რომ ის გსურთ, რომ მას მოვიდა სალონში 2:30 ასე რომ პოსტი გაქვთ და ის აღიარებს, რომ პოსტი Leonard გააკეთა 400 მეტრი სალონში ეროვნული და შეხვდა დოკუმენტს, მაგრამ ის დაკარგა, რომ პოსტი და დატოვდა, რადგან ის არ შეუძლია წაიკითხოთ. ასე რომ პოსტი გსურთ გააკეთა სალონში Leonard იმისათვის, რომ ის გრძნობს, რომ არ არის ვინმეს და ვინმეს."
20,710,8_20663,8,0,"ორივე ლიდერი და პოლი არ იყო ძალიან კარგი სტუდენტები სკოლაში. ლინდერი შეუზღუდავი კურსი, მაგრამ იმიტომ, რომ ის არ მიიღოს კარგი ხარისხი კლასში, მან დაკარგა ის სტუდენციალურობის და დატოვდა სკოლაში. Paul არ არის ძალიან კარგი კლასში. როდესაც Mr.Leonard დაგეხმარებათ, რომ ისწავლოთ, თუ როგორ უნდა jump hurtles კარგი მას გაქვთ, რომ ის გააკეთოს, რომ ბიჭი გააკეთა მათ. რა თქმა უნდა, ისინი საკმაოდ იგივე არიან."
21,390,8_20343,8,0,"Paul არ იცის, რომ ის აწარმოებს ერთ-ერთი საუკეთესო track runners და Paul არ იცის, რატომ მერი Leonard არ იცის, თუ როგორ უნდა წაიკითხოთ."
22,1625,8_21578,8,0,ეს იძლევა Paul wan't წარმატებული მეტი და იძლევა Mr. Leonard ბედნიერი.
23,380,8_20333,8,0,"მასთან დაკავშირებული ინფორმაცია, რომელიც მას მიიღებს, ეფექტებს მას, რომ ეროვნული runner მიყვარს მას. და, რომ ისინი არ არის ძალიან განსხვავებული, რომ ისინი ორივე არ ხედავთ ძალიან კარგად. როგორც ამბობს ისტორიაში, ""არ არ არსებობს სხვა სკოლა, რომელიც არ გსურთ წაიკითხოს""."
24,1621,8_21574,8,0,"პოსტი ლინდერი ამბობს, რომ პოსტი, სტრატეგორი, გაქვთ პრობლემები სკოლაში, მაგრამ გააკეთა დიდი გზა. ის გსურთ აჩვენოს, რომ თქვენ არ შეგიძლიათ იყოს დიდი ყველაფერი ძალიან ადვილად. თქვენ უნდა მუდმივად ცდილობენ და ადრე შემდეგ, თქვენ გაქვთ მიზნით, რომ თქვენ გაქვთ."
25,1618,8_21571,8,0,"პოლზე დიდი ეფექტი აქვს ლინდრის შესახებ, რადგან ის იგივე იყო, როგორც მას. Paul იყო გზა Learning ცენტრი, რადგან ის არ წაიკითხა და მტ. Leonard იყო კარგი track player, როგორიცაა Paul, მაგრამ პრობლემა იყო, რომ ის არ შეუძლიათ წაიკითხოთ. ასე რომ, ლინარდს არ გსურთ, რომ იგივე, რაც გაკეთდა მასთან, გაკეთდეს პოლს, რადგან ის იცის, რომ მას გაქვთ რაღაც საკუთარითვის, სანამ ის დასრულდა კოლეჯი. რა თქმა უნდა, ის იზრდება, რომ პოლ იპოვებს მისი შეცდომებს, იძლევა track და იცის, თუ როგორ უნდა წაიკითხოთ."
26,2374,8_22327,8,0,"ეფექტი, რომ სატვირთო მონაცემები მახასიათებლები Paul არის ის, რომ ის იყო დიდი runner, მაგრამ ის დაკარგა ყველა მისი რამ, როგორიცაა მისი სტუდენტები, რადგან მისი რეიტინგები არ იყო საკმარისი კარგი კოლეჯის ის, რომ ის მიიღო."
27,6,8_19959,8,0,"ეფექტი პოლ შესახებ მენეჯერი Leonard იყო, რომ არ არის მნიშვნელობა, თუ რამდენად სასიამოვნო თქვენ უნდა ითამაშოს სპორტული, მაგრამ ეს არის საუკეთესო, რომ თქვენ ჯერ კიდევ ყურადღება თქვენი სკოლა!"
28,785,8_20738,8,0,"Paul იხილებს, რომ უბრალოდ იმის გამო, რომ თქვენ ხართ, რომ გააკეთოთ რაღაც სწორი, თქვენ შეგიძლიათ მუშაობა მძღოლად, რათა გადარჩენა ნებისმიერი უარყოფითი."
29,2390,8_22343,8,0,პოსტი იყო კარგი გოგონა სკოლაში. ის იყო ერთ-ერთი შერჩეული სტუდენტები Remedial Reading პროგრამაში.
30,1250,8_21203,8,0,"ლინდერი იყო ცუდი წერილი, და ეფექტი, რომ საფუძველზე მონაცემები შეიცავს პოლი, სიტყვები ლინდერი სიტყვა იყო ყველა ცნობილი, რომ ისინი იცის მათ კარგად."
31,221,8_20174,8,0,"პლატფორმა, როგორც პლატფორმა, როგორც პლატფორმა. ასე რომ, ის გრძნობს ცუდი მასთვის. იგი ასევე იმიტომ, რომ მას იწვევს, რომ ის იწვევს მას. ეს არის კარგი მარშრუტი, ისევე როგორც ის იყო. ასევე, ის იყო რბილი წერილი და ეს არის მიზეზი, რომ ის დატოვდა უნივერსიტეტში."
32,1153,8_21106,8,0,"ეს infomation ეფექტურობდა პოლი გრძნობს, რომ ის დატოვდა. ის უყურებს მრგვალი Grabowski და ახლა იმიტომ, რომ შუა შორის ორი."
33,996,8_20949,8,0,"Paul, იყო კარგი სპორტი, მაგრამ არ არის კარგი სტუდენტი. მას არ აქვს სასწავლო ცენტრი სკოლაში. O დაეხმაროს მეგობრები, რათა დაეხმაროს მას, მიუხედავად იმისა, რომ ის მუშაობს მძიმე, და წავიდა კოლეჯში."
34,1910,8_21863,8,0,"პოლი იპოვებს track coach, რომ მინი Leonard იყო ერთხელ ეროვნული Champion უნივერსიტეტში. მას შემდეგ შეესაბამება Mr. Leonard შესახებ და მიიღებს მთელი ისტორია. Leonard აღიარებს, რომ ის იყო ცუდი სტუდენტს და დასრულდა კოლეჯში. ეს საშუალებას იძლევა, რომ მიუხედავად იმისა, რომ ის არის კარგი შეუზღუდავი, მას უნდა იყოს ზედაპირზე მისი სკოლის სამუშაო."
35,581,8_20534,8,0,"Track გუნდის coach გთხოვთ, რომ პოლ ეძებს Grabowski ვებ-გვერდზე, როდესაც მან სახლში. მას შემდეგ, რაც ეს გაკეთდა, ის აღიარებს, რომ ადამიანი, რომელიც მას გაწავლა, რომ გაქირავდეს, ერთხელ იყო დიდი სპორტი, რომელიც შეუზღუდა. როდესაც პოლ კონტაქტი მას ამ Grabowskibins იწყება, რომ პოლ ვთქვა მისი წინა და როგორ ის ნამდვილად დაკარგა მისი სტუდენციალურობის და დატოვდა უნივერსიტეტში, რადგან ის არ შეუძლიათ წაიკითხოთ. ეს არის, როდესაც პოლ გაიგებს, რომ ის არ შეუძლია წაიკითხოთ, მაშინ პოლ აირჩიოს, რათა დაეხმაროს მისი ტრენინერი ""სწავლოთ"" წაიკითხოთ."
36,1181,8_21134,8,0,"როდესაც პოლ იპოვებს ლინარდზე დაკავშირებული მონაცემებს, ეს ეფექტებს პოლს, რადგან, ისევე როგორც ლინარდ, ის არ შეუძლია წაიკითხოთ. მაგრამ ისინი ორივე ხელსაყრელი, ერთადერთი ცუდი რამ არის, რომ Leonard არ მიიღოს კოლეჯი, რადგან ის არ შეუძლია წაიკითხოთ. ასე რომ, ეს შეიძლება იყოს დიდი ეფექტი Paul, რადგან ის არ იცის, თუ როგორ უნდა წაიკითხოთ."
37,851,8_20804,8,0,Leonardo იყო hall monitor და ის მუდმივად მუდმივად მძღოლი. მან არასდროს არ აპირდა. პლატფორმა მასზე ბევრი გაიგო და ის ცხოვრებაში ის გამოიყენა.
38,2021,8_21974,8,0,"ისინი აძლევს მას, რომ დატოვოს ღონისძიება."
39,661,8_20614,8,0,"დეტალები, რომ ჩვენ მიიღებთ წაიკითხოს ისტორია გთავაზობთ წაიკითხოს რამდენიმე რამ, რომ მერი Leonard.  პირველი ნომერი, რომელიც ჩვენ გვაქვს, აჩვენებს, რომ ლინდერი არის მკაცრი ადამიანი.  თუმცა, ჩვენ ასევე წაიკითხე, რომ ლინარდს აქვს უჭერს მხარეს, რომელიც ის არ აჩვენებს, როდესაც ის მუშაობს სალონში.  მიუხედავად იმისა, რომ ისტორია გაგრძელდება, ჩვენ გაგრძელებთ, რომ ლინარდს დაინტერესებს, რა ხდება პოლთან.  სიტყვის ბოლოს ჩვენ ვხედავთ, რატომ ლინარდს დაინტერესებს პოლი.  Leonard არ გსურთ, რომ ის, რაც გაკეთდა მას, ასევე გაკეთდეს Paul, როგორც Mr. Leonard გამოჩნდა კოლეჯში, რადგან ის არ შეუძლიათ წაიკითხოთ, ისევე როგორც Paul."
40,742,8_20695,8,0,"ეს იძლევა პოლი კითხვებს, რატომ ლინდერი არ განაცხადა მას ეს"
41,1345,8_21298,8,0,"ეს არის მშვიდობა. მას აღიარებს, როდესაც ის გააკეთე ეს კლასიკაში. მას განიხილავს, თუ როგორ იყენებს, რომ არ წაიკითხოთ."
42,1786,8_21739,8,0,"ეს ამბობს Paul, რომ მას შეუძლია გააკეთოს რაღაც, რომელიც ღირს მისი დრო და ძალისხმევა. ეს გაითვალისწინებს პოლს, რომ მას შეუძლია და მას უბრალოდ უნდა დაიწყოს სწავლა ახლა, რადგან კოლეჯის არის ისევე რთული, თუ არა უფრო რთული."
43,2036,8_21989,8,0,"ლინარდზე დაკავშირებული მონაცემები ისტორიის დასაწყისში ამბობს, რომ ლინარდ არის კაცი, რომელიც ყველაფერს უარყოფს."
44,2108,8_22061,8,0,"Paul არის difrrent მათგან, რაც ის ვფიქრობ, რომ ეს უკეთესი, ვიდრე სხვა ადამიანები და რომ ის მხოლოდ იცის, თუ როგორ უნდა გააკეთოთ რამ მისი გზა და ეს, თუ როგორ ეს იქნება, ის ასევე ვფიქრობ, რომ ის შეუძლია გააკეთოს ნებისმიერი ცხოვრებაში whitch არ არის, რომ თქვენ უნდა გაიგოთ მას და შემდეგ გამოცდილი, რაც თქვენ გაქვთ შემდეგ, რაც alking მას. ის იყენებს უფრო როგორც ბავშვს, რომელიც ცდილობს აღიაროთ, რომ ის ხდება, როდესაც მისი ბავშვის კაბა და ცდილობს კონტაქტი სხვა ადამიანებს, რომლებიც მიიღებენ მას, რადგან ვინ არ არის, თუ როგორ ის ხდის."
45,2369,8_22322,8,0,"ლინდერის შესახებ, რომელიც პოლ ეფექტურია, არის, რომ ლინდერი არ არის საუკეთესო წერილი, და პოლ წავიდა Learning ცენტრი წაიკითხვის დახმარება. პოლ ფიქრობდა, რომ ლინდერი კოლეჯში წავიდა. პოლ შემდეგ შეინახა, რომ ლინდერი იყო track runner და არ არის ძალიან კარგი სტუდენტი სკოლაში. ეს ეფექტურია პოლო."
46,534,8_20487,8,0,"პოლი იპოვებს, რომ ლინდერი იყო კოლეჯის საღებავი და ეს იძლევა მას შეკითხვებს, რა ხდება. მას შემდეგ იპოვებს, რომ ლინდერი იგივე არის, როგორც მას. მას შეუზღუდავი წაიკითხვა და ასე რომ ის გამოჩნდა უნივერსიტეტში."
47,1878,8_21831,8,0,"ლინდერი იყო track star და განიცდიან, რაც ის საუბრობდა, როდესაც ის დაეხმარა Paul მისი track. Paul იცის, რომ რაღაც იყო, როდესაც track coach შეუზღუდა, როდესაც ის ხედავს Mr. Leonards სახელი."
48,2384,8_22337,8,0,"ლინდერი არ გაიგო, თუ როგორ უნდა წაიკითხოთ კარგად, როდესაც კლასის, ასე რომ, როდესაც ის იპოვებს პოლ ეწვევა სასწავლო ცენტრი, ის იგრძნობიარე შეუზღუდავი, რათა დაეხმაროს მას და ტრენინგი, ""სამოვნები ლინდერი ხმა ძალიან ცნობილია. მე ვიცი, რომ ისინი სარგებლობენ - შეუზღუდავი გრძნობები, როდესაც მე მოთხოვნა წაიკითხოთ მძიმე ან როდესაც მე არ იცის პასუხი, რომელიც ყველა სხვა ადამიანი იცის."
49,391,8_20344,8,0,"The During არის ისტორიის წერილი მიიღებს background ინფორმაცია, რადგან არ ისინი უნდა გააკეთოს, რადგან არ არსებობს მეტი."
50,65,8_20018,8,0,რატომ უნდა გააკეთოთ ეს ტესტი
51,1573,8_21526,8,0,"რომ პოლი ახლა, რომ მას უნდა გააკეთოს მისი საუკეთესო სკოლაში. სარგებლობენ სპორტს და შენარჩუნებს თქვენი ხარისხი."
52,993,8_20946,8,0,"პლატფორმა ერთად იგივე პრობლემები აქვს, როგორც პლატფორმა. ლინორდი არის კარგი სპორტი, მაგრამ სკოლაში ცუდი იყო. მას სარგებლობდა მეგობრები, რათა დაეხმაროს მას გადაწყვიტოს. Leonard- ს შეუზღუდავი იყო წაიკითხვა და მას შემდეგ კოლექციას დატოვდა."
53,2392,8_22345,8,0,"""გონები განსხვავებული იყო მას შემდეგ."" კოლეჯის scouts განაცხადა, რომ მისი ხარისხი არ არის მნიშვნელობა."
54,1978,8_21931,8,0,"Paul არ განიხილოთ, რატომ მენეჯერი Leonard არ ამბობს მას მისი დოკუმენტები ან წარმატება კოლეჯში, სანამ მენეჯერი Leonard ამბობს მას მისი ცხოვრება და თუ როგორ ის არ არის ძალიან კარგი წაიკითხვა."
55,295,8_20248,8,0,"ის კითხვებს, რა მოხდა ლიდერი და გსურთ იცოდეთ მას მეტი."
56,421,8_20374,8,0,"Pauls track კითხვებს, ვინც დაეხმარა ის სწავლობენ და მიიღოს ძალიან კარგი მჭიდროები. როდესაც პოლ გითხრათ, რომ ლინარდს, coach გთავაზობთ URL და გთხოვთ, რომ პოლ შეამოწმოთ მისი კომპიუტერში. პოლ იპოვებს, რომ ლინარდს იყო ის ადამიანი, რომელიც შეხვდა რეკლამა. იგი ასევე აღმოაჩინეს, თუ როგორ არ შეუძლიათ წაიკითხოთ და collage."
57,2387,8_22340,8,0,"პლუს უარყოფითია, რადგან ლიდერი არ გითხრათ."
58,1220,8_21173,8,0,"პოლ სავარაუდოდ იღებს, რომ პოლ სავარაუდოდ იღებს პოლ სავარაუდოდ იღებს. პოლი სინამდვილეში უარყოფითი. პლუს აჩვენა სურათს და კითხვებს ლინარდს ამ შესახებ."
59,2022,8_21975,8,0,"ამ ისტორიაში ლინდერი ეძებს და იხილებს, თუ როგორ იქნება. მას ყოველთვის შეკითხვებს მათ შესახებ. იგი ასევე მგრძნობიარე, რადგან ის ჭეშმარიტებს, რადგან პოლ იწყებს კლასებს ყოველდღიურად ადრე, რადგან ის იცის, რომ ის არ იწყებს. ასე რომ ის მას შემდეგ და ცუდი დარწმუნებული, რომ მას აქვს დახმარება წაიკითხოს და ის არის शिक्षक, რომელიც დაეხმარება ადამიანებს პრობლემები."
60,2376,8_22329,8,0,"ეს ეფექტი, რომელიც პოლზე გააჩნია, არის ის, რომ ლინარდი განაცხადა, რომ კოლეჯის სკუტერები გააჩნეს, რომ მისი ხარისხი არ მნიშვნელოვანია, რომ მას გააჩნია ტატორები, რომ დაეხმაროს მას, მაგრამ ასევე, რომ ის ფიქრობდა, რომ კოლეჯა უფრო რთულია, ვიდრე კლასიკა. მას აცხადებს, რომ მისი სტუდენციალურობა დაკარგა და ხუთი ხუთი ხუთი ხუთი ხუთი ხუთი ხუთი ხუთი ხუთი. არავინ სხვა სკოლა არ გსურთ წაიკითხოს, ვინც არ გსურთ წაიკითხოთ. ეფექტი იყო, რომ პოლი გრძნობს ცუდი მას, მაგრამ ის გრძნობს იგივე გზა, ასე რომ არ იყო ბევრი ეფექტი. თუ გაქვთ ეფექტი, ეს იყო ფსიქიკური."
61,1542,8_21495,8,0,"ეფექტი ფართო მონაცემები არის, რომ narrator გაქვთ პრობლემები სკოლაში, ისევე, როგორც Mr. Leonard გაქვთ კოლეჯში. ეს ასევე აჩვენებს, რომ თუ თქვენ არ მუშაობს თქვენი ყველაზე მძიმე რამ, რაც თქვენ გააკეთებთ, თქვენ არ შეესაბამება თქვენი მოთხოვნებს."
62,216,8_20169,8,0,"პოსტი, რომელიც იღებს პოსტი, იღებს პოსტი, რომელიც იღებს პოსტი, იღებს პოსტი. ახლა, რომ პოსტი იცის მხოლოდ იმის გამო, რომ თქვენ არ შეგიძლიათ წაიკითხოთ, არ ნიშნავს, რომ თქვენ არ შეგიძლიათ გააკეთოთ არაფერი, რაც თქვენ განიცდიან."
63,1860,8_21813,8,0,"ის გსურთ, რომ ხალხი მოვიდა, და ის გთხოვთ, რომ shuffing კუნძულები."
64,1065,8_21018,8,0,"ეფექტი, რომ background ინფორმაცია აქვს პოლ არის, რომ პოლ არ შეუძლია წაიკითხოთ და, როდესაც მინიმუმ Leonard ის გააგრძელდა კოლეჯის და არ გსურთ, რომ პოლ გააგრძელდეს, ასე რომ ის გააგრძელდა."
65,405,8_20358,8,0,"ეს ეფექტი პოლზე, იყო არჩევანი, რომელიც ჩვენ არ იცით, რომ ლინარდს იყო, როდესაც ის კოლეჯში იყო.  მას შემდეგ, რაც პოლი იმიტომ, რომ ის იყო track star კოლეჯში, მაგრამ ასევე გამოჩნდა, რადგან ის არ შეუძლია წაიკითხოთ.       ის გსურთ გააკეთოთ მას гордо, ასე რომ მან დაიწყო წაიკითხოთ, რაც მას შეუძლია, და გააკეთა track და ფართობი მას, როგორც სპორტული მისი სკოლაში.  ლინდერი შეშფოთებული იყო ის, რაც ის გაკეთდა კლასიკაში, მაგრამ პოლ არ გაქცევა"
66,838,8_20791,8,0,"მას შემდეგ, რაც პოლ მივიღა უკანასკნელი ინფორმაციას, კითხვებს მივიღა ლინარდზე. Paul შეკითხვებს"
67,1133,8_21086,8,0,"მათ ორივე აქვს იგივე პრობლემა, რომ არ შეუძლიათ წაიკითხოთ და კარგად გააკეთოთ სკოლაში."
68,1043,8_20996,8,0,"მას გთხოვთ, რომ მას ნახოთ 2:30 საათში. მას შემდეგ, რაც ყველა სასწავლო. მას გაიგო, რომ ის სავარაუდოდ სავარაუდოდ ხელსაყრდა და გაიგო, რომ ის სავარაუდოდ სავარაუდოდ სავარაუდოდ გაიგო. და დასრულდა collage და წავიდა მიზეზი, სკოლა არ გსურთ ზოგიერთი ბავშვს, რომელიც არ შეუძლია წაიკითხოთ."
69,468,8_20421,8,0,"Paul არის ის ტიპი ბავშვები, რომ არის ცუდი და რომ ყოველთვის აირჩიეთ ბოლო, როდესაც ეს არის სპორტული."
70,2245,8_22198,8,0,"ეფექტი, რომელიც ფართო მონაცემები შეიცავს პოლზე, არის ის, რომ მას შეხვდება წაიკითხვის პრობლემები, ისევე როგორც ლინარდს. ეს ისტორია აჩვენებს, რომ პოლი უნდა წავიდეს რეკომენდაციური წაიკითხვის პროგრამაში ტატორთან ერთად. ეს ისტორია ასევე აჩვენებს, რომ მრგვალი Leonard განაცხადა პოლ, რომ კოლეჯში არ იყო პროგრამები, როგორიცაა ის, რომ მას აქვს."
71,625,8_20578,8,0,"ფუნქციონალური ინფორმაცია დაეხმარება პოლ გაიგოს, რატომ ლინარდ ძალიან სარგებლობენ შეჩერება, მაგრამ შემდეგ იწვევს ის, რომ ცდილობს, რატომ ლინარდ ეხმარება მას გაიგოს შეჩერება, ვიდრე ვინმე სხვა."
72,1306,8_21259,8,0,"ის (გასვლელი) იპოვებს, რომ მინი Leonard ერთხელ იყო სილამაზის athlete მისი კოლეჯში, მაგრამ დატოვდა სილამაზის გამო."
73,939,8_20892,8,0,"ეს ეფექტი შემდეგ, რაც პოლ გაიგო, რომ ლინარდიის წინასწარი იყო, ნამდვილად კარგი იყო მასთვის, რადგან ლინარდთან იგივე პრობლემები იყო წაიკითხოს და მისი რეიტინგები, მაგრამ მას შემდეგ არ იყო მნიშვნელობა, რა რეიტინგები იყოთ. ეს აჩვენა, რომ პოლოს, თუ მას მას დაფიქსირებს და ცდილობს, მას შეუძლია გააკეთოს ნებისმიერი, რაც მას გსურთ."
74,1606,8_21559,8,0,Tge ეფექტი იძლევა Paul იღებს nerves.
75,1644,8_21597,8,0,"ეფექტი, რომ ფართო მონაცემები შეიცავს პოლ არ ვიცი, რომ პოსტი Leonard გამოჩნდა კოლეჯის და ის ასევე არ იცის, რომ ის მიიღოს მისი სტუდენტები მიიღოს და ის იყო ნამდვილად უამრავი ამ შესახებ, ასე რომ პოსტი გადაწყვიტოს, რათა პოსტი Leonard ბედნიერი კიდევ ერთხელ."
76,396,8_20349,8,0,"Well Mr. Leonard აქვს ბევრი background ინფორმაცია პოლ და ის გსურთ გაგრძელდეს პრობლემები, ასე რომ ის იღებს ინფორმაცია."
77,1769,8_21722,8,0,"Paul იპოვებს, რომ მენეჯერი Leonard არ არის განსხვავებული სასიამოვნო. რეიტინგი ამბობს, რომ დროა მისი სასწავლო, რაც იმას ნიშნავს, რომ პოლ ეძებს, რომ ის გაუმჯობესოს."
78,614,8_20567,8,0,"He is a good people, he is smart, he is an intelligent and he has a talentenyng და ის wanr იმიტომ, რომ განსხვავებული adn სხვა ადამიანები."
79,749,8_20702,8,0,"იმიტომ, რომ რამ, სადაც განსხვავდება უნივერსიტეტში და evrything."
